,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BANP,257.63759912526206,-0.5152165199695528,0.11792665381184264,-4.368957341837277,1.248411470372743e-05,0.002918081785619981
BCAT1,1966.0055651810599,1.35599305183342,0.31106897888638263,4.359139431671501,1.305749019086373e-05,0.0030134703944281966
MTMR3,1431.3092333093718,0.7062108955592629,0.16229783677965418,4.351326607748073,1.3531630861940788e-05,0.0030838586734363055
NOL4,11.75845147503477,-2.2519310454420265,0.5194425074629172,-4.335284488828229,1.4557173244791852e-05,0.0032766220073956183
SPINK5,652.0775894866439,2.3946499961948464,0.5533838990075576,4.327285272465332,1.5095839280510855e-05,0.003356430997100901
KCNE4,549.3202432308916,-1.741101676016637,0.40315131756344796,-4.318729966057031,1.5692964855158953e-05,0.0034061206576102144
LINC01059,225.75002192643032,-2.1568906004912085,0.4992106095211048,-4.320602485913359,1.55603765769919e-05,0.0034061206576102144
SAMD11,108.90755727391733,-1.5487158672709362,0.3600905927859716,-4.300906211652833,1.7010104763458503e-05,0.0036485674123220638
DSG3,17.21047376351937,-2.955658737567259,0.6940408992551477,-4.258623289692732,2.056897641305857e-05,0.0042218495919103816
LRRIQ4,11.190882526531041,-1.9959821363255987,0.46864965250533663,-4.259006969610139,2.0533706878989606e-05,0.0042218495919103816
NEFM,17.70591977044591,-2.5550586877588106,0.6002376987786023,-4.2567447745418,2.0742491875561046e-05,0.0042218495919103816
TBC1D8B,303.14024914654857,0.668007405498046,0.1567019117014137,4.262918034917755,2.0177454570765154e-05,0.0042218495919103816
HPX,67.7586774899429,-2.2914039007728504,0.5384331356448804,-4.255688866600753,2.0840635326455372e-05,0.0042218495919103816
ZG16,5.33697014828412,-4.057996744331054,0.9554721961375171,-4.247111282500368,2.165444176869226e-05,0.004338503102492277
PTCHD2,16.295556432377897,2.0106837269900955,0.47509835185453597,4.232142079932367,2.314760991050765e-05,0.0045872524335692985
BMP2K,297.86649980695,0.6745007211539003,0.15969446347149086,4.22369508930605,2.403291457071946e-05,0.004711484929605991
BCAR4,3.7695777691044134,-3.8219394772664854,0.9069598945210638,-4.214011557021193,2.5087443989355015e-05,0.004865896583126816
SCARA5,127.11618845914704,-2.173953996665853,0.5167875171996783,-4.206668938998138,2.591623641838853e-05,0.004935082285340948
CATSPERB,66.43910907520535,-1.9464311586137975,0.46276769514603994,-4.206065330466821,2.5985514446727242e-05,0.004935082285340948
EGR4,9.738621536965502,2.050580220625337,0.48903345787099106,4.193128686025994,2.751332600269684e-05,0.0051713707183625645
IGDCC3,2.856001720284011,-1.9218825556266455,0.4594703220998691,-4.182821965177788,2.8791285493655473e-05,0.0053563542563298625
DHRSX,552.1906987643614,-0.649820370558586,0.15598003928343174,-4.166048255557851,3.099251262638845e-05,0.005707631214184993
RPL26L1-AS1,12.010010095837078,-1.3498441146039475,0.32515502914426964,-4.151386242299296,3.3046751327279995e-05,0.005793349713451624
GIP,2.639808171272169,-3.959950313271147,0.9534009070355703,-4.153499628591612,3.274287445287575e-05,0.005793349713451624
CA5A,2.2775087015725113,-4.081063490679889,0.9825368526005669,-4.153598391630989,3.272873876460482e-05,0.005793349713451624
PSORS2,291.1710102772121,-1.6294401201420465,0.39204573636742607,-4.156250072351079,3.235137109760092e-05,0.005793349713451624
ZNF322,1186.4562460992163,0.8896462694378958,0.2139138852920037,4.158899120660082,3.197850806360019e-05,0.005793349713451624
NLGN4X,46.90669336270518,1.39674444152901,0.33761318600390755,4.137114601657899,3.5170047771145245e-05,0.0061068601044144775
IL6ST,1197.7053843882798,0.9501940372344675,0.2303541352274846,4.124927196536368,3.708520470073442e-05,0.006326708981228406
ESRRG,48.22119692215742,-1.7623704060537981,0.4272777623752503,-4.124648089001231,3.7130202994265e-05,0.006326708981228406
TNNC2,89.42354688311767,2.278351193173211,0.5543166840843798,4.110197759853811,3.9532040675654705e-05,0.006612368491729693
KLK12,814.7396694965719,-3.8076289545400863,0.9261244673575114,-4.111357694073565,3.933392786232249e-05,0.006612368491729693
MTMR7,298.75862132852717,-1.9456585080061295,0.4740047543784533,-4.104723613073052,4.0479855168980785e-05,0.006709351994916888
GBP6,91.04600750961163,2.0476029073319455,0.4999736860413387,4.095421348160003,4.214012753862778e-05,0.006921610858416772
NKX2-3,17.1531522326198,-3.045003251305069,0.7467878113391263,-4.077467796166658,4.552883346465444e-05,0.007212117804274157
CD177,66.17157825665836,-1.9226414858908063,0.47116131122689725,-4.08064380516362,4.4911133378702625e-05,0.007212117804274157
ATP2A3,1838.2067615515687,-1.1363424600577912,0.278549093324825,-4.079505147527677,4.513167054616664e-05,0.007212117804274157
IGSF11,22.46215028005596,1.9469766871296175,0.47770989061978614,4.07564659087043,4.588666439753193e-05,0.007212117804274157
SLFN5,1135.8505005763525,0.7261121618046938,0.17813043936497902,4.076294677053661,4.575902365976602e-05,0.007212117804274157
TVP23A,51.77888362084543,-1.3381143786842413,0.3284846344299244,-4.073598087796405,4.6292341548224826e-05,0.007213692060745598
LINC00623,255.22944105040423,-0.8687105751816259,0.21443088675625208,-4.05123808571993,5.094733380400562e-05,0.007871794829785004
KRT6A,2224.1156332358423,-2.6699299673365884,0.6604284043468732,-4.042724313132776,5.283372788405494e-05,0.008094659888925123
SLC2A12,166.50889489349493,1.1087736104395123,0.2750859037963958,4.030644955403343,5.562401225400464e-05,0.00838129744971085
ZBTB21,446.81344430127183,0.47889621805407356,0.11879872031001934,4.031156369398063,5.550310020114831e-05,0.00838129744971085
HAPLN1,47.54130468418839,1.858832335880373,0.4635717891065853,4.009804693816229,6.076899099396678e-05,0.009081477408213134
RCCD1,254.8605431153235,-0.6486050844521076,0.1620256311697645,-4.003101730074565,6.251740345703578e-05,0.009266807315680295
CYP2S1,506.29459767635603,1.1642821415711113,0.2910391612754547,4.000431201315805,6.322716760838645e-05,0.009296433224484691
GIG2,2427.181145070956,0.6735905243275072,0.16886768749061973,3.9888656873146546,6.638999676260189e-05,0.00968337936780606
HOXD8,85.08360761398346,-1.7765413170074122,0.44583531437132934,-3.984747864831,6.75518133630535e-05,0.009774640168533265
PITX3,2.805995041712814,-2.3897198511604354,0.6016053356762102,-3.972238458414547,7.120039158778056e-05,0.01022146094038122
C1orf31,577.437919967605,-0.7636598489105577,0.19237884883345416,-3.969562420927427,7.200474248376377e-05,0.010256175507531102
PTGES,1409.2698095246797,-1.3472543319864168,0.3401363256662699,-3.9609245773657724,7.466011421834928e-05,0.01047079386483803
SNRPA,1256.6226568236325,-0.387498870858434,0.0978218401624344,-3.9612715341991844,7.45516939044461e-05,0.01047079386483803
CHGB,152.79342897762405,-2.3430392215345326,0.5927951329058023,-3.952527764607763,7.732995325584593e-05,0.010762440517256359
FSTL4,370.51313197774687,-1.7552986797931542,0.444603392973297,-3.9480100861456497,7.880348534708644e-05,0.010884432915515758
CITED4,165.5826502401113,-1.327668249397414,0.3366329689200182,-3.9439638180919205,8.014575552236898e-05,0.010986597102885949
TBC1D3P1-DHX40P1,2.651620286908919,2.9718367877468297,0.754419892735371,3.9392343923641278,8.174204124156139e-05,0.011121797730717515
PLEKHH1,184.3185400119502,-1.2357076028366811,0.31527205458422614,-3.9194961458487185,8.873428017076812e-05,0.011983728859803292
FAM168A,174.84920255615572,0.6976511182691711,0.17825677249829694,3.913742566363567,9.087652078119073e-05,0.012182799462372568
TAC2,5.600507390778119,-4.839309189103464,1.2388538105755966,-3.9062794558907816,9.372810958093365e-05,0.012473364188902061
PAGE2B,8.609328049453337,5.259350781063184,1.3501877209716744,3.89527374554869,9.808788648676923e-05,0.012936718114399464
TACC2,3227.681844577763,-1.121658331044313,0.2880522781710532,-3.8939401492191705,9.862899396125085e-05,0.012936718114399464
NKAIN1,28.961212377850266,1.9834994004086959,0.5099270051910163,3.8897712421911965,0.00010033876196397697,0.0130669736294802
CLCNKA,12.789302359128143,-1.6927316664882788,0.43586898783243017,-3.883579042652719,0.00010293004981651271,0.01330936644152241
CIDEC,10.757154660440147,-2.4671495323316046,0.6360426165161682,-3.8789060170921577,0.00010492728071136594,0.013472071703729747
UCN2,17.878787413963135,-1.9199649161652996,0.4953141613799707,-3.8762568605270213,0.00010607570455936806,0.013524281437247541
OPN3,2420.767637692565,-1.3439363619028224,0.347136783337352,-3.8714893563923125,0.00010817238151010041,0.013695825414528824
GRAMD4,1533.9800521195702,-0.7364370807501165,0.1905057939919285,-3.8656938737586026,0.00011077381253325393,0.013928470000733004
PDI,52.23832672750222,2.4404216886137893,0.6320956283795566,3.8608425355987133,0.00011299671008229514,0.01411065765904387
IL12A,17.7831856084569,1.1332589506119357,0.29401311034721084,3.8544503994180017,0.00011598989478324254,0.01412138185905686
PFKFB3,3098.1859538947056,0.8523269398333159,0.22141222287662266,3.8495026550917073,0.00011835790075448992,0.01412138185905686
PAPPA2,4.295643136889446,2.1322077097863827,0.5533631831651596,3.853179565706656,0.0001165938187627394,0.01412138185905686
HCAR2,403.22009435364527,-1.4114952737684285,0.36669837252822807,-3.8491997224770156,0.00011850435632051883,0.01412138185905686
OXGR1,3.997734339732115,-1.926475143009799,0.4999541478427798,-3.853303650589206,0.00011653472092377786,0.01412138185905686
TPTEP1,154.8584079517849,-1.7340380339839863,0.4502464107134539,-3.8513089559920197,0.00011748816476627084,0.01412138185905686
CDH10,4.188187447995115,-2.4229539877654718,0.6292367911237935,-3.8506235203414696,0.00011781749083016296,0.01412138185905686
SMURF2,971.5766914203682,0.7917101665732837,0.20576757595862977,3.8475943689615106,0.00011928333585090007,0.014121907657361106
ISG20,698.8064450890832,-0.7956297098205535,0.2068798751195726,-3.845853587066866,0.00012013348571353569,0.014130798138897952
PRKN,28.578951736413035,-1.1070297599894225,0.2886823538162263,-3.834767679267822,0.00012568303202645153,0.014688801537860669
LINC00473,168.78692590213453,-3.047300800396725,0.7953181267625238,-3.8315495370403228,0.00012733872828865405,0.01478751397553338
ANO3,104.09536768518431,-2.0553899090200822,0.5367249019014843,-3.829503534750003,0.0001284020389720696,0.01481662009201755
MUC6,431.37526681330104,-2.7410256797821537,0.7172398170027976,-3.821630666345818,0.00013257213802103906,0.015201605159745812
A2ML1,24.715317414129096,2.9142145765123213,0.7634278968722298,3.8172754603963015,0.00013493349327254006,0.01537567155840594
DLGAP2,8.834306798256868,-1.9787072975518223,0.5186948167983444,-3.8147813193226767,0.00013630358201922863,0.015435322406053269
ETHA,337.95179396978443,-1.2527444894442343,0.32899669383129204,-3.8077722753245533,0.00014022431066173838,0.01578129402459762
ANKRD20A3,7.321885821482732,1.5016047169912727,0.39486811257035265,3.8028006546710853,0.00014306947589121566,0.01600271585551315
CTSL,5297.858637030807,-1.0617004079229506,0.2801901222213757,-3.7892142646060543,0.00015112452654189354,0.016800624194584165
LRRC66,23.42903036429109,-1.8369619385784492,0.48500445958957195,-3.787515562502151,0.0001521611571603306,0.016813346771800894
CALCA,5665.690412385139,-4.128534554892751,1.0913019952556344,-3.783127468694541,0.00015487005012728466,0.017009582854943698
TREH,3.146972382775887,2.7292007101830027,0.7223029865153313,3.7784707541494766,0.00015779437939481992,0.017165928481677035
LRRC26,15.50371521638345,-1.886309028965021,0.4995006627796945,-3.7763894415431047,0.00015911813917307037,0.017165928481677035
MUC2,16.357941782625243,-2.7462336236590827,0.7271364513530424,-3.77677892306037,0.0001588696283547991,0.017165928481677035
MAGEC3,2.113267324988097,2.842453089105551,0.7535244516767827,3.772210819145116,0.00016180744861651737,0.017294146774042528
ABCC11,4.1803961766317626,-1.4446278025133692,0.3831250199584446,-3.7706433337871275,0.00016282724892899462,0.017294146774042528
TERT,12.06624159942473,-1.3631653804836672,0.36156836389610086,-3.7701456117310697,0.00016315232805700497,0.017294146774042528
ARHGAP20,200.04334663197227,1.3544839890258251,0.35942823332063384,3.7684407162793345,0.00016427048734232608,0.017312020377024794
CBLN2,3.413615085584339,-2.676223831762945,0.7116156896311253,-3.760771257236049,0.00016939027607776048,0.01771468157517755
COX6B2,22.89765368226706,-1.8420405726227818,0.4899276430588757,-3.7598216771806436,0.00017003451489996002,0.01771468157517755
SLC45A4,1124.1031729713777,-0.8699317921582028,0.2315566858435035,-3.7568847947069948,0.00017204164874345346,0.017821950794833202
DCLRE1A,464.03303479241924,-0.690105108049263,0.18394060527995063,-3.7517823049399515,0.00017558189589107846,0.01798432093194462
CITED1,12.976121134020493,1.5982143726044358,0.4259732301399069,3.751912701367448,0.00017549057648254702,0.01798432093194462
NPW,116.42697703132892,-2.098400573399127,0.5598330021280421,-3.7482616519974146,0.00017806444207508137,0.01813670898275354
MT1S,44.42608324090867,-1.9321100948187389,0.5172857945083765,-3.735092119927627,0.0001876464857381865,0.019006504044325644
NORPEG,3330.1523310746998,0.6828905577990877,0.18313195582042,3.7289535555920845,0.00019227658305530807,0.01936788211195788
EFHC2,51.416160085825894,1.311707923770636,0.3524469388576551,3.7217174534757516,0.00019787236109286278,0.019822026854093816
CYP4B1,1849.9555537603278,1.7454453080856245,0.4709431632684565,3.7062759250433173,0.0002103291510907068,0.02095476001467632
ANKRD13A,1480.510330650577,0.45663600446428504,0.12331529956920638,3.7029955411819286,0.0002130686283488142,0.02107265296081124
CAMP,9.086934407493798,1.8644983446550345,0.5036329140515083,3.70209788247546,0.00021382408938953925,0.02107265296081124
DSCAML1,31.46779049301844,-1.5959013857293347,0.4317749300675275,-3.6961418428803716,0.00021890070366001858,0.021456976500696015
LOC100133985,16.92534568514438,-1.1269005321655061,0.3052190333646992,-3.6921043872745596,0.00022240613793483648,0.021568663334191163
IRX4,8.178126599302825,-4.292094401959087,1.1623846348671258,-3.6924906551691676,0.00022206850319206345,0.021568663334191163
MYPN,7.788609255845043,-2.631159252133146,0.7138308679270705,-3.685970123110398,0.00022783308038615114,0.021747920008378576
LCA5,165.88422226026958,0.7667644956693206,0.20801992648343828,3.6860146459592533,0.00022779324735435277,0.021747920008378576
ARRDC3,4031.5402797254465,0.7390155919527635,0.20046802938107955,3.686451122577418,0.0002274030930180527,0.021747920008378576
CALB1,25.247871336501504,-2.694940352682902,0.7314342875627973,-3.68445996927855,0.0002291880400350737,0.02176331430166387
IFT57,1533.19156890291,0.8038726266802915,0.2183751747513401,3.6811539022036124,0.00023218079834212544,0.021933265882764928
KLHDC7A,180.48855268474605,1.1700508809242542,0.31797525734285054,3.679691592049472,0.00023351619280751092,0.021945707357044014
CYP19A1,13.004562337293912,-1.1729075240198945,0.3206528089928785,-3.6578738471177528,0.0002543161586094111,0.023777908737265555
ASMTL-AS1,92.00560205938667,-1.282830085354318,0.3509761563689728,-3.655034856572164,0.0002571470380340536,0.023919922435902373
FGFBP2,12.837549968134873,1.3358557219803624,0.3656750960147664,3.653121955908146,0.0002590711067609978,0.023976570652114275
FLJ21219,779.0110894367526,0.8432850031749298,0.23104408528937428,3.6498878649879574,0.0002623548142643438,0.024021239893253738
RFK,894.7109336640572,-0.6162455829441893,0.168891658219241,-3.6487627005487204,0.00026350636126868955,0.024021239893253738
CCDC144NL,2.251327253246079,-2.4867506498949323,0.6815026588969489,-3.6489228874321347,0.00026334212957013296,0.024021239893253738
NRP2,1803.553002802673,0.9166649617248271,0.2513674055041357,3.6467137013503743,0.00026561558623558777,0.024093051583319584
PDE6A,12.345766970671123,-1.497304860081352,0.41126945570323004,-3.6406906453121084,0.0002719076838364425,0.024541687582703066
TRIM10,6.272269401870983,-2.059589315338643,0.5663265717821868,-3.6367520401828775,0.00027609747950113877,0.024578030393004335
SH2D6,3.6587844631935162,-1.7170353853329365,0.4721654399064243,-3.6365122057074437,0.0002763545541117754,0.024578030393004335
C14orf184,7.231122610266119,-1.8476676463455275,0.5077368724686713,-3.6390259335745476,0.00027367124144072154,0.024578030393004335
RIPPLY3,45.46392509057114,-1.5283696630805432,0.4207954467710936,-3.6320964849031587,0.00028112796390506546,0.02481949435073311
MIC5,65.38312083236234,-1.6861876521635073,0.4643242210303252,-3.631487602395356,0.00028179219672014885,0.02481949435073311
INHBE,11.601147009231411,-1.5040146909644674,0.4145605669234381,-3.627973355319711,0.00028565473215335773,0.025038735945288552
FURIN,12555.320986457684,-1.1952751853895063,0.3296325745905653,-3.6260833349803208,0.00028775252552711977,0.025101933231628938
MSMB,598.8109584117882,-2.525834870966731,0.6975208075367864,-3.621160607217473,0.0002932843676821366,0.025462669483717688
DNLZ,162.8648722246868,-0.7822865015606755,0.21638631738661251,-3.615230902806955,0.00030008003836592034,0.025929190803258104
FABP5,140.84084522095728,-0.9591017889104897,0.26541255319451673,-3.613626323874662,0.00030194414047584033,0.025967196080922267
CRYM,497.02440753855655,1.6423947877489222,0.4551699044421759,3.608311471650845,0.00030819635117837593,0.026380450115888025
ASMTY,1.863199190949579,-2.158322587456872,0.5983548854957349,-3.6070944514286194,0.0003096449688456905,0.026380593794367427
NBPF4,3.135597348191928,-2.9778806600875014,0.8281941189826292,-3.5956312558046073,0.0003236059137717646,0.027388944100722425
LSP1P4,285.12005572213417,-0.9270571955202199,0.2578794280982873,-3.5949249707769804,0.000324485077103776,0.027388944100722425
TRIM17,75.23641700367173,-1.421588345898334,0.3956187283042001,-3.593329244022146,0.00032647962944906374,0.02743030693140705
MYO1G,1126.7952586916526,1.2360814393436093,0.3441606321252672,3.591582894622595,0.00032867559686563234,0.027488135238780773
PHGR1,4.363448598029424,-3.266236809650226,0.9102786427062342,-3.58817251818607,0.0003330039251531575,0.027714998997692402
CCDC183,25.300036825658875,-1.5439281159334297,0.43041612803617424,-3.5870591629030932,0.00033442846530782846,0.027714998997692402
FUCA1,2252.6538598295783,0.5651006432645002,0.15776319100261046,3.5819549520594416,0.0003410326085803666,0.027735543946961403
AMY1A,985.4471258097337,1.7078515587267606,0.47672245856432216,3.582486052513776,0.0003403397933195196,0.027735543946961403
BAIAP2L2,82.73119818486288,-1.3821134298498614,0.3856144246821277,-3.5841849821597687,0.0003381323895320281,0.027735543946961403
MT2A,4570.009177677861,-1.2994764057547123,0.36273558839885567,-3.582434278066585,0.00034040727460044507,0.027735543946961403
CTBP2,2028.2320492629924,-0.3933098735074827,0.10983243716891047,-3.5809992352497324,0.00034228265621250086,0.027735543946961403
