,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PLCXD3,78.79231127484698,2.212300686553563,0.47102581214394557,4.696771662011345,2.6430563375785837e-06,0.001149100207718689
TAF7L,5.814489604491079,2.3760054639009134,0.5049388056522397,4.705531516500854,2.5320538256408456e-06,0.001149100207718689
CNTNAP3,37.70724896739556,-2.2883404377432472,0.4870209482930587,-4.698648889259415,2.6188823490220676e-06,0.001149100207718689
BAGE2,9.25810241925399,2.411626341687964,0.5149151543319898,4.683541203631145,2.819607426176734e-06,0.0011973495721392365
PAX9,317.02058237805994,1.9135905768791817,0.40946467016603644,4.67339606150447,2.9625966674237453e-06,0.0012294776169808543
SLC5A5,38.41354151979202,2.7222321946573698,0.5847166808956971,4.655643123584783,3.229709531217254e-06,0.0013105443564450456
CD300E,9.8981796121726,2.132824288397391,0.4586353162188025,4.650370813092549,3.3133874299527015e-06,0.0013152707493681811
NEFM,13.824244209149336,-3.7288001739721257,0.8041775832018603,-4.636787013044782,3.5386671074002628e-06,0.0013748098166197617
TCN1,703.1995485354884,-3.3597438074884347,0.730939809737226,-4.596471231600133,4.297062716560572e-06,0.0016013135755999193
FLNC,1291.8081406086337,-2.1487961506576463,0.46726543001631404,-4.598662799819417,4.252113677946608e-06,0.0016013135755999193
UGT3A1,30.008001957183843,6.258917351983745,1.3748499563855212,4.552436666207876,5.302812731000313e-06,0.0018986149111385436
DFNA10,74.3814293277536,2.1408262145575807,0.4698542856674202,4.556362003842474,5.204720555997534e-06,0.0018986149111385436
ZFR2,4.911711602134191,2.4525322121788897,0.5393505767945821,4.547194937204943,5.436563916687632e-06,0.0019090703292060798
PPM1E,40.3727670879714,1.8634618158516159,0.41079193403788605,4.536266809171951,5.7258734674863215e-06,0.0019588998925377738
CRABP1,44.55584570899522,-3.252035302621926,0.7172859333509451,-4.533806047790998,5.793022683299002e-06,0.0019588998925377738
MARCH4,29.157342427256808,-2.416150202508742,0.5335043278359843,-4.5288296203878975,5.9311299873242886e-06,0.0019691351557916638
TMEM178A,52.625329151024474,1.8602665905347564,0.4124713229254932,4.510050728716444,6.481212517737864e-06,0.0020404644926533344
KRT81,239.52754707756966,-2.489756955290279,0.5516469065249548,-4.513316264155739,6.382174126800617e-06,0.0020404644926533344
REG4,7.380522215385753,-3.515676162085539,0.7783758226789453,-4.516682121479049,6.28160933567287e-06,0.0020404644926533344
MIC5,67.86284265279322,-2.4270761622754393,0.5392683734326714,-4.50068329953428,6.7735364335668784e-06,0.002096352123337817
PLAC4,20.33920844219811,-3.03645312612731,0.6770419498438489,-4.484881810983247,7.295436117285736e-06,0.0022202443916939586
THOC5,741.4368263682057,0.6235889963563771,0.1397376032717167,4.462571145891361,8.098202741047767e-06,0.0024003992008660045
